bleu1_open,bleu2_open,bleu3_open,bleu4_open,rouge1_open,rouge2_open,rougeL_open,exact_match_open,recall_open,precision_open,f1_score_open,accuracy_open,gpt_score_open,exact_match_closed,recall_closed,precision_closed,f1_score_closed,accuracy_closed,exact_match_overall,recall_overall,precision_overall,f1_score_overall,gpt_score_overall
0.06207910526596489,0.008114128123553617,0.0,0.0,0.10447225536642307,0.010774012292432635,0.10174894910101052,0.06207910731071118,0.44434733318517605,0.06708245498505953,0.1117182678776841,0.37362637362637363,0.5401569858712716,0.06818820462357819,0.5943396226415094,0.06950274978810285,0.12156323228411897,0.6391509433962265,0.06452044308889743,0.504287701450478,0.06804966044829268,0.11565254206083997,0.5797172478793591
0.05863961036638146,0.007251699104928371,0.0,0.0,0.09962890121080388,0.009630887950777822,0.09580247800407841,0.058639612310866576,0.4484400048270838,0.06369426494935647,0.10715188097072079,0.38845553822152884,0.5582059282371294,0.06603239227748871,0.5642857142857143,0.06779366441919563,0.11859322401693168,0.5952380952380952,0.06156606620905818,0.49429787285029286,0.06531702440018818,0.11168097058373545,0.5728652214891611
0.04987018206954652,0.005436806785772521,0.0,0.0,0.08450484740608763,0.007171993587757939,0.08252465944284591,0.04987018376144792,0.3791304108511365,0.053414617308030946,0.08959186628586432,0.3177570093457944,0.5088940809968848,0.066403904435982,0.568019093078759,0.0687617151885214,0.12028134423986676,0.6229116945107399,0.05639952302877099,0.4537245275838168,0.059475346819742064,0.10171146219795388,0.5539208294062206
0.054070901543459046,0.005367607011741193,0.0,0.0,0.09266973864229111,0.007137708992601555,0.09046538502581394,0.054070903268302634,0.4253595878802035,0.059064405782298796,0.09993390156972241,0.3613707165109034,0.5582398753894081,0.06266540291160312,0.5334128878281623,0.06488629922557819,0.11352933903161243,0.5775656324582339,0.057464961091622996,0.4680309664647415,0.06136353241070037,0.1053028820565574,0.5658718190386428
0.058156301432656154,0.010446880825647565,0.0,0.0,0.09757510238156027,0.013786660124265606,0.09334596877499503,0.058156303253367805,0.4123835502079107,0.06482781929550101,0.1072160880031203,0.3516483516483517,0.5377394034536892,0.06578879487027882,0.597877358490566,0.06687404234088314,0.11749465372633473,0.6344339622641509,0.0612064224292116,0.48651114183076255,0.06564553708178,0.11132363924406553,0.5763807728557964
0.05674138664907786,0.004477843315761785,0.0,0.0,0.09697425230194892,0.005973656919780471,0.09385385946698592,0.05674138872688136,0.43578686801553407,0.06201577240776052,0.10466476881297385,0.37402190923317685,0.5417057902973396,0.06619527886656465,0.566350710900474,0.06723779760432344,0.11823762423583832,0.6113744075829384,0.06050155992287227,0.48771706754187205,0.06409277017679874,0.11006320895288792,0.5694156456173423
0.054161568376140334,0.004952817201966373,0.0,0.0,0.09256356899428556,0.006674523164672176,0.08903116614330472,0.05416157007417,0.4064272480645802,0.059542038858007525,0.10021402178096438,0.33385826771653543,0.5341417322834645,0.07118857597298417,0.5938967136150235,0.0722970788420504,0.12608766303191557,0.647887323943662,0.060998049351167954,0.4816977403591031,0.0646632895961812,0.11060249602498437,0.5798114985862394
0.059206507705096015,0.0063194036567793726,0.0,0.0,0.10028848929288692,0.008442962382520949,0.09712652043068319,0.059206509601395244,0.43111971104231167,0.06451646396045613,0.1082014880245764,0.36541353383458647,0.5410676691729324,0.0657722511678259,0.5795454545454546,0.06662315147524794,0.11727081869457842,0.6186868686868687,0.06165705970535994,0.4865170667701576,0.06530274883873846,0.1115864596978288,0.5700377002827521
0.05928414281274826,0.00896561536309452,0.0,0.0,0.09985251297340071,0.011879011485839914,0.09595313532266514,0.05928414471483629,0.43595637641559687,0.06467474040761415,0.1077679140657496,0.3696319018404908,0.5364723926380368,0.07404838417144481,0.6198044009779952,0.07572427994216359,0.13208687997292956,0.6723716381418093,0.06497554333665805,0.506827104074429,0.06893417647701161,0.11714252015060973,0.5888595664467483
0.05692241967814725,0.007139939610369319,0.0,0.0,0.09603903338131381,0.009425820180828251,0.09276309478232955,0.056922421609967674,0.4262919543990204,0.0631880436230445,0.10521765344858369,0.3490853658536585,0.5475609756097561,0.06884316400285266,0.6098765432098765,0.07008667804829907,0.12351090173616011,0.6370370370370371,0.061472752118090584,0.49636901233341885,0.06582135836595505,0.1122004673566595,0.5817153628652215
0.059375510033321345,0.006936005116904608,0.0,0.0,0.1006873089966457,0.009173394577560829,0.09751341429474311,0.05937551198897774,0.4458902768637085,0.0641170941652502,0.10783578270302051,0.39123867069486407,0.5552114803625376,0.06892624092417052,0.5827067669172933,0.07041175642570432,0.12325002344870666,0.6441102756892231,0.06296716217290038,0.49734152995643266,0.06648426687205622,0.11363246701737374,0.5886427898209237
0.05784889179413667,0.00880304886552317,0.0,0.0,0.09734799031801937,0.011577210917666152,0.09448968909905901,0.05784889390676324,0.4077138033885439,0.06297601842649377,0.10492988825596848,0.34181240063593005,0.5135612082670906,0.06399139804811099,0.5682870370370371,0.06537385689584761,0.11496118773435648,0.5995370370370371,0.060349894650459965,0.47309329154702556,0.06395232966001012,0.10901426278439791,0.5485673892554194
0.05818994493096011,0.005530053807080983,0.0,0.0,0.09880545377180279,0.007388152107481597,0.0961383345819585,0.058189946941136286,0.4362473186501103,0.06469345890303235,0.10796684852124622,0.3682588597842835,0.5584283513097071,0.06663314079049953,0.5813106796116505,0.06872321630290514,0.1204656906854278,0.6213592233009708,0.06146854813429148,0.4925772948199073,0.06625826573502819,0.11282031032298309,0.5828652214891612
0.05218366566337242,0.006330802645160018,0.0,0.0,0.08901941797579459,0.008491715327066468,0.08558021676388369,0.05218366735064536,0.4124901298053403,0.05766992709477589,0.09724560662920345,0.3462132921174652,0.5471097372488408,0.06648161132202243,0.5700483091787439,0.067825787169979,0.11866512185482041,0.6183574879227053,0.05776269544126752,0.47396900469750725,0.061632722637786345,0.10560345705654126,0.5749104618284637
0.05529391523010618,0.0066034697260208925,0.0,0.0,0.09401846713437809,0.00877318810524903,0.09143199999266723,0.05529391675773186,0.43386903277361827,0.06036345816509063,0.10150590406642772,0.3779527559055118,0.5412283464566928,0.0635053367922455,0.5481220657276995,0.06480314339470611,0.11343500194218198,0.596244131455399,0.05859086768582121,0.47974254082115697,0.06214602735247629,0.10629553243124516,0.5633176248821867
0.06018324740641604,0.0076327962012934306,0.0,0.0,0.1018088955063874,0.010160906895439668,0.09867796883880608,0.06018324936659752,0.4449671764978277,0.06658290573677214,0.11145751824476353,0.3824959481361426,0.5472771474878444,0.06597135337123894,0.5731981981981982,0.06762926127914685,0.11866994473215893,0.6013513513513513,0.06260541541566518,0.49862841460806756,0.06702077742462735,0.1144757249934945,0.5699057492931198
0.051083452433763665,0.006613840277143103,0.0,0.0,0.0870280072998335,0.008767955574055611,0.0848003968853375,0.051083454138447566,0.39773568136361526,0.05544780176744532,0.09371958187390315,0.3464696223316913,0.5504926108374384,0.06726941001927839,0.5907079646017699,0.06914379546667267,0.12133691771778049,0.6438053097345132,0.05797888491897116,0.47994442031144363,0.06128247580330844,0.10548493135687446,0.5902450518378888
0.05144813654750398,0.004962123627847864,0.0,0.0,0.087695853044323,0.006588264459550193,0.0848279740332335,0.05144813832031487,0.4147905243145547,0.05614005384393829,0.09488324707814214,0.35962145110410093,0.5407097791798108,0.06222826960531876,0.5433255269320844,0.06497825186349776,0.11369037937003343,0.5901639344262295,0.05578660774415716,0.4665195027478112,0.05969699121844525,0.1024521872182341,0.5606126295947219
0.054798899594522624,0.006596747060293041,0.0,0.0,0.09342758651283853,0.008719105190569343,0.09126520189434432,0.05479890145943849,0.42016869240052634,0.05985499900449937,0.10048210360821713,0.356120826709062,0.5430365659777423,0.0622471374610062,0.5277777777777778,0.06335778093276079,0.11112872250555121,0.5902777777777778,0.05783154797468567,0.46398313621105663,0.06128120239093569,0.10481701347027965,0.5622714420358154
0.05903773067573432,0.006973389550448377,0.0,0.0,0.09989423363164823,0.00924940582954206,0.09667157838993724,0.0590377325691635,0.4383523301793836,0.06451895952183874,0.10785200524243427,0.38402457757296465,0.5497695852534563,0.0669925015776023,0.5792682926829268,0.06860311995651336,0.12064782016724244,0.6292682926829268,0.06211167723783448,0.49280618939375936,0.06609719305455938,0.11279666510970227,0.5804901036757776
0.05466111578692148,0.0057997130536959355,0.0,0.0,0.09294576052766311,0.00775819399625846,0.09061372630770277,0.05466111744965441,0.421697676811778,0.060369400946163,0.10120016532663602,0.3554868624420402,0.5417465224111283,0.06645732594981701,0.5615942028985508,0.06806763190794905,0.11897626609425262,0.6014492753623188,0.05926397354679609,0.47628501121321437,0.0633732347050503,0.10813636298713863,0.5650424128180961
0.0542094786384309,0.004473291909278824,0.0,0.0,0.09207565272154734,0.005911754585744799,0.08928667844612469,0.05420948022115072,0.40861853984289004,0.05985413164471887,0.10026175676700322,0.3426356589147287,0.5293488372093024,0.0652746557546411,0.5721153846153846,0.06797251646880617,0.11927835072691348,0.6177884615384616,0.05854794678282084,0.4727228635237174,0.06303721183964849,0.10771783884742044,0.5640245051837889
0.055688101452017115,0.009349074432517453,0.0,0.0,0.0942779479958843,0.012433260226848422,0.0910520360398775,0.055688103082885014,0.40767903055582744,0.0611587239038284,0.10227364517356427,0.34782608695652173,0.5358470764617691,0.06710330807551415,0.5989847715736041,0.06879995340767041,0.12098432574026059,0.6446700507614214,0.05992711417345606,0.47871999376129776,0.063996277555585,0.10922181495987751,0.576258246936852
0.05180916347712548,0.00582710645102482,0.0,0.0,0.08826038327484513,0.007778225235888605,0.08534060300431943,0.051809165050727385,0.40574976679028574,0.056433590433054084,0.09499080873576317,0.34894259818731116,0.5415256797583081,0.07269486143767095,0.6152882205513784,0.07351900127782912,0.1289756567397115,0.6466165413533834,0.05966344672687299,0.4845488648587834,0.06285873551040115,0.1077711615666542,0.5810461828463713
0.055391728866213664,0.008515597461308047,0.0,0.0,0.09458308953868606,0.011313148663510611,0.09366470704035222,0.05539173072862732,0.4271892140984152,0.06287723901342086,0.10546807215495152,0.3724247226624406,0.5496830427892235,0.0689012159328401,0.5930232558139535,0.06976284026514189,0.12236107550929479,0.6441860465116279,0.060866828407997245,0.4943981094213948,0.06566782199008443,0.1123144354371076,0.5879830348727615
0.05240049727795742,0.004861293965006208,0.0,0.0,0.08893016560145547,0.006492679441774877,0.08586350674980703,0.052400498911269335,0.3933808024589891,0.05585097261467868,0.09411218840975688,0.3291731669266771,0.5273790951638065,0.06935322603310505,0.5988095238095238,0.07059480852468755,0.12422362015302138,0.6476190476190476,0.05911128627335323,0.4747003717023675,0.061687363832589825,0.10603188806307554,0.5749764373232799
0.053982542795860566,0.006385379634554239,0.0,0.0,0.09093984929644858,0.008445866562391328,0.08793667410710367,0.05398254442450775,0.3916791492287788,0.0573094212721686,0.0957166542831731,0.3234836702954899,0.5058475894245723,0.06836591323407423,0.5801435406698564,0.06895323013093971,0.12125527549367719,0.6100478468899522,0.05964913081696655,0.46592808006984426,0.06189670883387108,0.10577805264885709,0.5468991517436381
0.057500187833250664,0.007712039676569171,0.0,0.0,0.09739164640681326,0.010208683459808124,0.09583941561975545,0.05750018983296303,0.43247888584409694,0.06357069135657649,0.10630412604679566,0.3696319018404908,0.5313496932515337,0.06503250665842351,0.5672371638141809,0.06603581603581603,0.1162637225188504,0.60880195599022,0.06040378793061933,0.4844262333368061,0.06452096090776309,0.11014340498842655,0.561206409048068
0.060488281516058215,0.008652844738090434,0.0,0.0,0.1025640589364788,0.01151734851360131,0.09919239479626575,0.06048828362249489,0.44096541573321757,0.06578914443320473,0.11022869941297049,0.37320574162679426,0.5499202551834131,0.06624953264232913,0.5933179723502304,0.06905407576945291,0.12101058507588401,0.652073732718894,0.06284491140252135,0.5032849346510154,0.06712465828799427,0.11463900891127819,0.5917059377945334
0.05746870370494199,0.009274086533069027,0.0,0.0,0.09686896998308467,0.01232126336454186,0.09235038089670083,0.057468705352196066,0.4252366773913156,0.06329434176058583,0.10519341480986376,0.36142625607779577,0.5562560777957861,0.05670497403191909,0.5292792792792793,0.057589010242042264,0.10192615185655941,0.5878378378378378,0.057149104309591935,0.46877571154612785,0.06090681377356099,0.10382615302733113,0.5694721960414703
0.05228113938901055,0.006494400318405482,0.0,0.0,0.0896112893743417,0.008677469366053236,0.087889254552937,0.052281141168495214,0.42155894490220625,0.059213056287848655,0.09960006854833817,0.35917721518987344,0.5418196202531645,0.07116898120042571,0.5909090909090909,0.0735479702394938,0.12829867099806114,0.6363636363636364,0.059918166025892186,0.4900332263696459,0.06500917135406521,0.11120393325232607,0.58004712535344
0.05495405193100604,0.005011148770996764,0.0,0.0,0.09372631265789039,0.006735449596199879,0.09017181945748107,0.054954053888422165,0.4231309912158065,0.05954313781186638,0.10049855145704263,0.35968992248062015,0.5305736434108528,0.07343771669023878,0.6081730769230769,0.0756152455321698,0.1314850311315771,0.6394230769230769,0.06220118275322491,0.4956828363187514,0.06584473706883737,0.11264782152735965,0.5732516493873704
0.05126105071294646,0.006365785177557633,0.0,0.0,0.08757690631510252,0.008442220499430003,0.08628570585217889,0.051261052440282756,0.404550806179664,0.05687526503576205,0.09570948805979823,0.351270553064275,0.5155306427503736,0.06755774341871279,0.5778061224489796,0.06913602624699562,0.12119629089659943,0.6020408163265306,0.05728207304682807,0.4685621954139446,0.06140515984707549,0.10512591285906879,0.547492931196984
0.053653348342049864,0.005310406206990591,0.0,0.0,0.09070488209836185,0.006989412329858169,0.08813452273607254,0.05365334999763725,0.3904396782751562,0.05663521791220851,0.09506526967779029,0.3375,0.5361874999999999,0.0598912458176116,0.5213776722090261,0.06137580638768286,0.10797940277227236,0.5843230403800475,0.05612851883855073,0.44239528190018845,0.05851626197269362,0.10018953926570448,0.5552874646559849
0.05706988859319073,0.006687029207344438,0.0,0.0,0.09652877491624916,0.008858224355122622,0.09442004607990384,0.057069890392700794,0.41217890097215354,0.06292216788414816,0.10503351827357925,0.35,0.5253088235294118,0.06703227130306896,0.568241469816273,0.06955233672967324,0.12175441843783015,0.6220472440944882,0.0606473334905804,0.46822021928469787,0.0653030296467731,0.11103791314877207,0.5600471253534401
0.05877706152459951,0.007827594473397467,0.0,0.0,0.09939653832220172,0.01047759564435781,0.0965708373669173,0.05877706315853505,0.4343804606482092,0.06641264161209917,0.1101923073293849,0.35893416927899685,0.5255956112852664,0.07337361513076006,0.6099290780141844,0.07526229844867557,0.13131525465759397,0.6453900709219859,0.06459642365264548,0.5043682694566989,0.06994082713695479,0.11861361432262942,0.5733553251649387
0.0521214230155403,0.006389432854606211,0.0,0.0,0.08850627416958574,0.008459216652746172,0.08575333926921097,0.052121424826938836,0.3977236521113088,0.057832072035254596,0.0968805026919349,0.3353204172876304,0.531311475409836,0.06706289911418115,0.5987179487179487,0.06843560048688252,0.1207469109744386,0.6564102564102564,0.057613578429223954,0.47160468479423956,0.061729693238020765,0.10565326351208236,0.5772950047125354
0.05431535561069547,0.009209455582536349,0.0,0.0,0.09249517866849347,0.012300239527566356,0.09002100291101973,0.05431535744175867,0.42311555462751027,0.06185977450086569,0.10381274705824836,0.36476043276661513,0.555548686244204,0.06949830884534726,0.572463768115942,0.07196999058609012,0.12520438687209498,0.6086956521739131,0.060239713597353084,0.4813909178548531,0.06580475985362998,0.11215972055771349,0.5762865221489161
0.05693703712548436,0.008645278502903551,0.0,0.0,0.0962687696081511,0.01143584675184503,0.09443786156635663,0.056937038973652265,0.41226555839727197,0.061276579696481134,0.10277174195003003,0.3555900621118012,0.5139285714285715,0.06491915337502482,0.5539568345323741,0.0656852071986326,0.11517573184682155,0.5995203836930456,0.06007421305977136,0.46795383563415943,0.06300928249421645,0.10764682563236937,0.5475683317624882
0.05495734004196057,0.005966718824318615,0.0,0.0,0.09362459917945311,0.007911582518953922,0.09011765815748655,0.0549573420472062,0.43257101187582464,0.05999040105995387,0.1010885444297458,0.3652892561983471,0.5368760330578513,0.06723725319620627,0.5899122807017544,0.06767161204017609,0.11937125048441298,0.6381578947368421,0.06023504184357192,0.5001936495616154,0.06329165667445087,0.10894614476992322,0.5804052780395852
0.06218287895608228,0.009002814174164084,0.0,0.0,0.10490460298024118,0.011968127550790086,0.10086966712842696,0.062182881017414135,0.4521713060224089,0.06841585871385325,0.11409356723580069,0.3890625,0.546921875,0.06126245852441245,0.5451306413301663,0.06238842958480466,0.11027655389716218,0.5890736342042755,0.06181766153621365,0.48905714972134007,0.06602420210374065,0.11257899361132677,0.5636475023562676
0.05767633487401461,0.0065323481347733785,0.0,0.0,0.09808232549600947,0.008689992946147182,0.0957811866817927,0.05767633685176353,0.43292609185174546,0.06329297657497832,0.10631321096436845,0.36574074074074076,0.5503240740740741,0.0637315569334729,0.5508474576271186,0.06522958809252102,0.11414580679412566,0.5883777239709443,0.06003336408432336,0.4788276225447041,0.06404681310348458,0.1093620913391938,0.5651366635249765
0.05384980188827741,0.00739907548179693,0.0,0.0,0.09201193627585132,0.009853263295653081,0.0906842298736082,0.05384980362930653,0.41774272014101593,0.05874212872154043,0.09904666150136097,0.3644859813084112,0.5371495327102804,0.061990896220947056,0.5656324582338902,0.06420707586526823,0.11303895499558594,0.6085918854415274,0.05706480626445958,0.4761459249109634,0.06090029352193812,0.10457236458720477,0.565362865221489
0.05786814417852531,0.006634946112101217,0.0,0.0,0.09754175314249437,0.008779320318209721,0.09589455839433077,0.05786814608423144,0.41778243296821654,0.06335613066991466,0.1052695617186225,0.34248788368336025,0.5233441033925686,0.07120561366726343,0.5746606334841629,0.07241682076082347,0.1256470400026405,0.6108597285067874,0.06342437668903834,0.4831360282821169,0.06713070656075511,0.11375857717718606,0.5598020735155514
0.05954628547525588,0.0062092174527071786,0.0,0.0,0.10089351341469598,0.008222353526654133,0.09805357059222142,0.05954628745763902,0.4417607089811849,0.06398683409722951,0.10715554078243178,0.3709923664122137,0.5505954198473282,0.06655295518704508,0.5899014778325123,0.06686529901513104,0.11768370903903898,0.6379310344827587,0.062227444006309016,0.4984479400402225,0.06508830135139351,0.11118422722181209,0.5840150801131009
0.057099588192140574,0.006054986874657069,0.0,0.0,0.09623029613374179,0.008023818420983177,0.09409627708319192,0.057099590024954884,0.4246285142381898,0.06295153229261369,0.1048918505722721,0.35514018691588783,0.5346261682242991,0.06638547296039253,0.5835322195704057,0.06695330757928038,0.1183632916907734,0.630071599045346,0.06076668234347361,0.48738124989718934,0.06453187521920496,0.11021186360587441,0.5723185673892554
0.05940878601949208,0.006098193636095921,0.0,0.0,0.10074884246285187,0.008115941420106625,0.09673595842451038,0.05940878781043874,0.4456996412542504,0.06496946485497229,0.10870003582745816,0.37347560975609756,0.5559756097560976,0.059752607563156465,0.554320987654321,0.06184546311816983,0.10919215325682673,0.6024691358024692,0.05954002909210762,0.4871620779102621,0.06377698539841714,0.10888788461058188,0.573722902921772
0.05700017510976943,0.007690989823074812,0.0,0.0,0.09656633141086153,0.010276981646785085,0.09225864678922092,0.05700017696663977,0.4293610922629922,0.0633379600621633,0.105784683841397,0.3695652173913043,0.5441304347826086,0.060825692821835024,0.5239808153477218,0.061329637492185694,0.10761341148327433,0.5851318944844125,0.05850370204827637,0.46654905128875307,0.06254863818499021,0.10650342034155048,0.5602450518378889
0.05364672678325728,0.0045546234997848375,0.0,0.0,0.09131032367388589,0.006110333444910687,0.08850409213561264,0.0536467287616005,0.4188107815424496,0.05675796721435502,0.09615370279664151,0.3622526636225266,0.54337899543379,0.06949914756764733,0.6089108910891089,0.0706381201605588,0.12443794103070967,0.6435643564356436,0.0596828995416598,0.491195743141743,0.06204315269057211,0.10692357296305391,0.5815268614514609
0.0595478961650674,0.007511035762902703,0.0,0.0,0.10084348152650395,0.010012116148670203,0.09803347728175683,0.0595478980671369,0.44627469753751037,0.06387596373104722,0.10704125427152836,0.3814756671899529,0.5361224489795918,0.0667913855396315,0.5931603773584906,0.06853176927857964,0.12045646625882424,0.6438679245283019,0.0624425622408765,0.5049735931492875,0.06573653069820438,0.11240228149359568,0.5791800188501414
0.0606846919415905,0.008184628921558057,0.0,0.0,0.10266055486773375,0.010841218391346857,0.09995299562142913,0.06068469405692222,0.4463500129749447,0.06617990958439555,0.11040554700739523,0.37770897832817335,0.5324148606811147,0.06756072458038213,0.5734939759036145,0.06911847071644153,0.12145358216968172,0.6240963855421687,0.06337418761699373,0.4960811577585432,0.06732929965960675,0.11472688027068353,0.5682752120640905
0.05590047820182572,0.006029596018512344,0.0,0.0,0.09458966811367295,0.008000375365304667,0.09088286432867859,0.05590048008973591,0.42968286729896643,0.060929877670575394,0.10201784578408699,0.3654970760233918,0.5373099415204678,0.06591517568913484,0.5596816976127321,0.06705009773859963,0.11759879940633551,0.5994694960212201,0.059458953455403585,0.475874723122048,0.06310454587570746,0.10755415069981526,0.5593967954759661
0.056723821639720694,0.006071149813907278,0.0,0.0,0.0964709429779798,0.008090735708500439,0.09363862678227729,0.0567238235039575,0.4241043002937138,0.060965018088939116,0.102752314196603,0.36570561456752654,0.5538391502276176,0.06925280933365509,0.5970149253731343,0.07220835986383248,0.12657640748386742,0.6343283582089553,0.06147090390314547,0.4896180338299316,0.06522498358706083,0.1117789734816928,0.5843355325164938
0.061580235281384975,0.009090506176191162,0.0,0.0,0.10385278748502409,0.012016844385324564,0.10043291524612814,0.061580237246156425,0.44699353425580757,0.0659911865691106,0.11038238328665127,0.37142857142857144,0.5440751879699248,0.06625624049512532,0.5555555555555556,0.06768286399849455,0.1180617478240454,0.6085858585858586,0.06332547502805246,0.48751244135731564,0.06662257607150084,0.11324857400937331,0.568152686145146
0.06085701840420258,0.011210123435787865,0.0,0.0,0.10200030097195474,0.014775749227069375,0.09900644715467843,0.060857020471155585,0.43320784400046614,0.06543769517614487,0.10872772303524308,0.3697996918335901,0.5490909090909091,0.06387402468186885,0.5546116504854369,0.0652312546429401,0.11474235861786876,0.5898058252427184,0.06202856216278035,0.4803505096666376,0.06535753165146968,0.1110632836950374,0.5649010367577757
0.05515322088599205,0.00756029608249664,0.0,0.0,0.09350957015156745,0.010071502023935319,0.09075781247019768,0.055153222460283584,0.41663787114845935,0.059520491303327185,0.09990547471767842,0.3632,0.5415200000000001,0.06311934000530928,0.5412844036697247,0.06422810415256565,0.11264000316632884,0.5963302752293578,0.05842676369462025,0.4678592549178012,0.06145500516031867,0.10513851374087503,0.564043355325165
0.053534238290731125,0.008029794395781043,0.0,0.0,0.09042424511622121,0.010674009131467547,0.08834151281145275,0.05353423984194454,0.3897070049457754,0.0587475910577589,0.09811222678910621,0.3328149300155521,0.5270606531881804,0.06942412192102883,0.6052631578947368,0.07104147603214205,0.12468130153212345,0.6435406698564593,0.059794344186013565,0.47462922165893834,0.06359098777716715,0.10857959082546928,0.5729500471253535
0.05204706872102773,0.006421117294479695,0.0,0.0,0.08872354118297639,0.008561121573521627,0.08647785369324458,0.05204707043469312,0.40731676556878676,0.05611970802152399,0.09472242107859426,0.35545023696682465,0.5240442338072671,0.06434753142799989,0.5572429906542056,0.06638140634129372,0.11654160346300961,0.6051401869158879,0.05700899060918444,0.46779595909994537,0.06025920555296739,0.10352412707343851,0.5567577756833176
0.05298912154611604,0.006645737440291655,0.0,0.0,0.09005827474665928,0.008814792401235864,0.08679838330451264,0.052989123340544175,0.4015714360350257,0.058109062011325034,0.09747231282766665,0.34186746987951805,0.5340361445783133,0.06666551777466588,0.6070528967254408,0.06904765145402879,0.12171385914809149,0.6448362720403022,0.05810649241721366,0.47845752453087376,0.06220201206670052,0.10654290084765598,0.5754948162111216
